Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
28958,David,Kelley,M,1989-10-23,861.67,2023-02-27,Cobb-Smith,Travel
799062,Rachel,Mueller,M,1979-10-26,120.31,2023-05-10,"Stevens, Armstrong and Brown",Market
459845,Pamela,Kennedy,F,1949-11-02,2379.84,2023-08-10,"Garcia, Smith and Gay",Travel
387252,Daniel,Donaldson,F,1972-10-27,631.76,2023-03-17,Reed Group,Electronics
747675,Samuel,Jackson,M,1950-11-02,480.61,2023-08-01,Williams-Sanford,Travel
123959,William,Parker,M,1949-11-02,11.52,2023-05-12,Mitchell-Brooks,Restaurant
106971,Nicholas,Jordan,M,1979-10-26,2821.06,2023-05-15,"Compton, Dunn and Gilbert",Travel
179746,John,Bradley,M,1954-11-01,986.87,2023-07-18,Davis-Meadows,Electronics
478134,Anthony,Forbes,M,1967-10-29,139.02,2023-04-18,Smith Inc,Cosmetic
986328,Sandra,Lucas,M,1968-10-28,655.77,2023-04-15,Sweeney-Smith,Electronics
248395,Hailey,Chan,M,1998-10-21,285.63,2023-02-02,Wilkins PLC,Market
256977,Barbara,Nelson,M,1979-10-26,810.39,2023-06-25,Cox-Cooley,Electronics
623669,Paula,Perez,M,1965-10-29,48.5,2023-08-26,"May, Russo and James",Clothing
105836,Monica,Chavez,M,1982-10-25,41.92,2023-07-23,Faulkner-Conley,Restaurant
810630,Sheila,Castro,F,1964-10-29,50.58,2023-04-26,Vasquez Ltd,Market
260128,William,Sandoval,F,1963-10-30,537.51,2023-06-21,Romero PLC,Electronics
392787,Terry,Harris,M,1964-10-29,1581.15,2023-06-22,Webb-Martinez,Travel
862210,Ryan,Murphy,M,1964-10-29,27.4,2023-03-11,"Baker, Fox and Dunn",Restaurant
726946,Nichole,Hubbard,F,1953-11-01,2326.85,2023-04-27,Gibson-Beard,Travel
320618,Nancy,Love,M,1969-10-28,927.7,2023-05-12,Hughes-Schneider,Electronics
920531,Clayton,Simon,M,1983-10-25,247.18,2023-02-25,"Simmons, Meyer and Miller",Electronics
321818,Benjamin,Riddle,F,1951-11-02,265.32,2023-02-25,"Thompson, Sellers and Wilson",Electronics
670384,Elizabeth,Davis,M,1994-10-22,154.58,2023-07-15,Price and Sons,Clothing
512241,Gregory,Davidson,F,1982-10-25,65.41,2023-08-16,"Oconnor, Gonzalez and Larson",Clothing
902166,Ashley,Brown,F,1972-10-27,545.65,2023-05-13,Garcia-Clark,Electronics
197927,Joy,Burns,F,1948-11-02,25.56,2023-10-03,"White, Adams and Velasquez",Clothing
59895,Daniel,Adkins,F,1957-10-31,711.89,2023-05-10,Solis-White,Electronics
639867,Sara,Jackson,M,1995-10-22,311.92,2023-02-05,"Thompson, Keller and Wilson",Electronics
367752,John,Perkins,M,1993-10-22,803.76,2023-03-02,Dudley and Sons,Electronics
645330,Courtney,Mora,F,1992-10-22,50.23,2023-07-01,Burns-Fernandez,Cosmetic
503926,Brian,Jordan,M,1975-10-27,930.34,2023-03-07,Wade-Brown,Travel
664468,Jeffrey,Olsen,F,1995-10-22,1688.38,2023-06-05,Miller-Villegas,Travel
672808,Caitlin,Morgan,F,1958-10-31,285.98,2023-05-09,"Hansen, Ortiz and Johnson",Market
552994,Shelly,Jordan,F,1994-10-22,140.13,2023-02-26,Harris-Myers,Clothing
282989,Joseph,Gentry,,1951-11-02,332.52,2023-09-27,"Waters, Velasquez and Patterson",Electronics
584831,Stephanie,Pittman,M,1968-10-28,1094.06,2023-01-12,"Ware, Lambert and Bernard",Travel
405970,Ellen,Ward,M,1999-10-21,55.48,2023-06-19,"York, Wong and Marshall",Restaurant
855534,James,Farley,,1959-10-31,1784.28,2023-06-18,Lee-Greene,Travel
411991,Michael,Carlson,M,2004-10-19,493.81,2023-07-14,"Brown, Barry and Colon",Market
948021,Brandy,Braun,M,1956-10-31,175.04,2023-08-14,Bird-Hale,Electronics
544605,Rachel,Villanueva,M,1969-10-28,177.74,2023-04-12,Patton-Johnson,Cosmetic
519214,Marcus,Sloan,F,1974-10-27,93.27,2023-07-12,Tucker PLC,Market
94568,Anthony,Peterson,M,1949-11-02,855.36,2023-05-28,"Stout, Owen and Cortez",Electronics
175803,Jacob,Mcguire,F,1948-11-02,114.8,2023-06-06,"Andrews, Wright and Foley",Cosmetic
485783,Raymond,Clark,F,1965-10-29,216.09,2023-08-05,Jordan Ltd,Clothing
735533,Alison,Walker,M,1955-11-01,428.61,2023-01-04,Norman LLC,Market
112710,William,Thomas,,1951-11-02,87.37,2023-03-13,Willis-Sullivan,Market
437885,Melanie,Hood,F,1999-10-21,170.29,2023-10-07,"Rangel, Caldwell and Williamson",Clothing
408054,Daniel,Burgess,M,1977-10-26,244.23,2023-03-18,Owens-Contreras,Clothing
375453,Jessica,Blake,F,1975-10-27,92.6,2023-08-31,"Romero, Mack and Smith",Market
397729,Timothy,Zavala,M,2002-10-20,218.71,2023-02-08,"Hurley, Hughes and Brown",Market
965209,Mary,Bauer,F,1972-10-27,85.53,2023-09-14,"Mercado, Williams and Schmidt",Clothing
555864,Edward,Rodriguez,F,1957-10-31,276.51,2023-03-09,Ramirez-Sanchez,Market
525726,Michael,English,F,1968-10-28,76.37,2023-08-28,Alvarado-Lane,Restaurant
34565,Christopher,Le,F,2000-10-20,31.05,2023-06-11,"Paul, Arroyo and Garcia",Restaurant
402489,Bernard,Smith,M,1951-11-02,735.88,2023-02-10,"Griffith, Taylor and Joyce",Travel
578151,Yvonne,Lewis,F,1982-10-25,208.86,2023-05-26,Crosby-Miller,Clothing
132375,Stephanie,Gonzalez,F,1962-10-30,101.76,2023-09-27,"Chavez, Reyes and Robinson",Cosmetic
322017,Jacqueline,Robbins,F,1982-10-25,643.84,2023-10-11,"Mayer, Parks and Reed",Electronics
780567,Caleb,Johnson,F,1949-11-02,116.38,2023-08-28,Keith Ltd,Market
467203,Jack,Fox,,1982-10-25,136.57,2023-09-22,"Johnston, Wells and King",Clothing
486633,Laura,Tyler,F,1961-10-30,199.1,2023-08-25,Warren PLC,Clothing
361587,Kimberly,Robertson,,1964-10-29,172.54,2023-04-26,Pena LLC,Market
801423,Cheyenne,Evans,F,1974-10-27,414.2,2023-05-04,Ryan and Sons,Market
551054,Julie,Newton,F,1987-10-24,52.21,2023-05-28,Marshall PLC,Restaurant
81000,Jennifer,Guzman,F,1949-11-02,119.04,2023-10-11,Cuevas and Sons,Market
422981,Judith,George,M,1992-10-22,189.72,2023-06-13,"Bowen, Murray and Moore",Clothing
630269,Gregory,Nelson,F,2000-10-20,422.67,2023-01-23,"Murillo, Daniels and Hunter",Electronics
410506,Stephanie,Anderson,F,1948-11-02,17.03,2023-04-01,Whitaker PLC,Market
975380,Christopher,Blankenship,F,1954-11-01,69.44,2023-03-06,Carlson-Weiss,Restaurant
928833,Alyssa,Brandt,F,1990-10-23,115.85,2023-02-22,"Hill, Velasquez and Long",Clothing
221424,Claudia,Manning,M,1991-10-23,811.41,2023-08-27,"Martin, Rowe and Hill",Electronics
558832,John,Parks,M,1977-10-26,163.27,2023-01-27,Alvarez-Wilson,Market
432882,Jennifer,Barton,F,2003-10-20,149.99,2023-07-21,Smith-Briggs,Cosmetic
604673,Robert,Neal,M,1955-11-01,82.92,2023-01-10,Parsons Inc,Restaurant
729265,Derek,Spencer,F,1959-10-31,176.99,2023-08-22,Matthews-Ross,Electronics
361892,Michael,Jacobs,F,1973-10-27,286.36,2023-04-19,"Myers, Stone and Freeman",Market
858489,Kelly,Price,F,1990-10-23,32.96,2023-05-11,Thomas-Sandoval,Restaurant
35284,Mary,Reyes,F,1974-10-27,287.67,2023-07-22,Jones-Pierce,Market
723891,Craig,Molina,F,1954-11-01,75.75,2023-05-24,Grimes Group,Restaurant
669929,Gary,Atkins,F,2003-10-20,42.97,2023-09-13,"Lopez, Davis and Jones",Clothing
341880,Amy,Wagner,,2000-10-20,63.28,2023-05-24,"Estrada, Fischer and Jones",Clothing
283856,Nicole,Kelly,M,1976-10-26,796.26,2023-09-12,Walter and Sons,Travel
913296,Michelle,Johnson,F,1997-10-21,2202.33,2023-07-11,Simmons Ltd,Travel
258993,Mitchell,Weaver,M,1979-10-26,377.1,2023-07-05,"Moore, Ferguson and Case",Electronics
592981,Nicholas,Medina,F,2002-10-20,191.47,2023-06-17,"Hendricks, Kelly and Love",Cosmetic
472532,Lauren,Horn,M,1980-10-25,55.0,2023-05-20,Mueller-Poole,Cosmetic
764741,Allison,Johnson,F,1961-10-30,2376.55,2023-06-04,"Lara, Dixon and Payne",Travel
511236,Lisa,Anderson,F,1975-10-27,19.75,2023-08-05,"Murphy, Cobb and Willis",Cosmetic
546921,Stephanie,Vazquez,M,1983-10-25,154.55,2023-05-05,Page Ltd,Cosmetic
176556,Erica,Gordon,F,1982-10-25,802.85,2023-02-17,Mack Inc,Electronics
907669,Tamara,Mann,M,1959-10-31,200.71,2023-06-16,Hudson-Gonzales,Clothing
296651,Angela,Huber,M,1990-10-23,859.22,2023-06-24,Stevenson LLC,Travel
57228,Patricia,Watkins,F,1949-11-02,931.48,2023-05-03,"Trevino, Ward and Smith",Electronics
998183,Cindy,Douglas,F,2004-10-19,125.19,2023-08-01,"Brown, Booker and Mccormick",Cosmetic
979926,Mary,Gordon,,1952-11-01,56.81,2023-01-26,"Salas, Flowers and Mckinney",Restaurant
741762,Michael,Moran,F,1954-11-01,175.56,2023-01-20,Sloan-Jenkins,Clothing
301646,Todd,Mccarthy,F,2004-10-19,597.92,2023-06-03,Clark Inc,Electronics
924803,Michael,Aguilar,,1989-10-23,214.0,2023-05-14,Mullins-Lambert,Clothing
614656,Sandra,Lambert,M,1992-10-22,92.43,2023-07-04,Thomas-Wood,Restaurant
112977,William,Leblanc,F,1959-10-31,772.85,2023-02-17,Ward-Morris,Electronics
34552,Melinda,Johnston,F,1955-11-01,205.44,2023-01-19,Brooks LLC,Market
561456,Samantha,Jensen,F,1968-10-28,116.29,2023-06-27,Wheeler PLC,Clothing
977466,Nathan,Robertson,M,1964-10-29,213.44,2023-02-18,Oconnell LLC,Market
151383,Laura,Odonnell,M,1992-10-22,1578.68,2023-09-22,Mason PLC,Travel
526633,James,Watson,M,1987-10-24,630.36,2023-07-29,Jones-Herrera,Electronics
811255,Steven,Knight,F,1983-10-25,548.04,2023-04-28,Adams and Sons,Electronics
997044,Jessica,Davis,M,1983-10-25,1341.44,2023-09-13,"Elliott, Bates and Garcia",Travel
590961,Christina,Hayes,F,1988-10-23,282.19,2023-01-10,"Higgins, Hall and Davis",Market
766568,Karen,James,M,1955-11-01,84.63,2023-10-11,Schultz-Ramirez,Cosmetic
505823,Diane,Henry,F,1959-10-31,31.22,2023-08-02,"Williams, Wyatt and Cox",Cosmetic
856812,Andrea,Mcdaniel,M,1983-10-25,135.25,2023-04-30,"Campbell, Douglas and Taylor",Clothing
863345,Catherine,Hoover,M,1989-10-23,602.22,2023-07-04,Johnson-Mora,Electronics
373587,Jillian,Fowler,M,1980-10-25,645.36,2023-03-10,Gonzalez-Tran,Electronics
652103,Matthew,Baird,F,1958-10-31,132.95,2023-08-23,Mendez-Howell,Cosmetic
848763,Natalie,Watkins,F,1967-10-29,163.08,2023-01-13,Miller-Lamb,Clothing
593635,Jordan,Brown,M,2004-10-19,46.92,2023-01-01,Medina PLC,Restaurant
216051,Janet,Taylor,F,1966-10-29,68.67,2023-07-19,Weaver-Hernandez,Restaurant
554001,Jessica,Jordan,F,1992-10-22,1823.71,2023-03-24,Garrett and Sons,Travel
325241,Benjamin,Conrad,,2000-10-20,150.42,2023-07-28,Mullins PLC,Clothing
875477,Cynthia,Watson,F,1971-10-28,102.77,2023-08-10,Andersen LLC,Electronics
218255,Jason,Cochran,F,1949-11-02,2912.32,2023-01-06,"Oliver, Williams and Hill",Travel
239992,David,Perry,F,2000-10-20,2840.77,2023-03-06,Travis Group,Travel
547726,Ann,Vazquez,,1974-10-27,399.59,2023-03-10,Friedman Ltd,Electronics
14386,Susan,Edwards,M,1970-10-28,91.84,2023-01-06,Anderson-Short,Restaurant
811363,Adam,Anderson,M,1991-10-23,69.33,2023-05-05,"Smith, Bell and Erickson",Restaurant
133598,Krystal,Clark,,1997-10-21,255.46,2023-07-04,"Mckee, Lawrence and Mann",Market
616762,Cory,Russell,F,1971-10-28,416.22,2023-02-03,"Dixon, Martin and Martin",Travel
794261,John,Knox,F,1976-10-26,12.61,2023-07-15,Romero-Moore,Restaurant
343875,Don,Patterson,F,1959-10-31,19.54,2023-04-29,Robinson-Keller,Restaurant
506663,Christopher,Silva,M,2001-10-20,56.61,2023-09-13,"Wheeler, Thomas and Winters",Cosmetic
313289,Thomas,Hopkins,F,1978-10-26,729.7,2023-06-27,"Lynch, Hernandez and Berger",Electronics
314053,James,Farrell,M,1980-10-25,861.39,2023-05-03,Santos-Jones,Electronics
682354,Danny,Thomas,M,1963-10-30,155.97,2023-10-11,Buchanan-Walter,Electronics
622868,Emily,Gonzalez,M,1975-10-27,978.68,2023-08-21,Johnson-Williams,Electronics
762591,Brandon,Durham,F,1959-10-31,124.81,2023-05-04,"Gregory, Brown and Williams",Cosmetic
417462,Nicole,Martin,,1950-11-02,1334.77,2023-10-14,Jensen-Francis,Travel
368174,Richard,Jones,F,1964-10-29,30.88,2023-02-27,Ortiz-Ellis,Cosmetic
398649,Alexandra,Hayes,M,1974-10-27,247.79,2023-09-18,Kramer PLC,Market
737157,Robert,Richardson,,1948-11-02,59.63,2023-07-22,Roberts Inc,Cosmetic
904432,Nathaniel,Smith,M,2003-10-20,288.37,2023-03-19,"Macias, Edwards and Mcknight",Clothing
903378,Tony,Lee,,1988-10-23,461.3,2023-06-10,"Myers, Riggs and Miller",Market
433526,Donald,Montgomery,,1982-10-25,136.29,2023-04-14,Heath-Hensley,Electronics
144560,Dana,Schwartz,M,2002-10-20,2875.41,2023-02-10,Johnson PLC,Travel
386647,Jeremiah,Smith,F,1977-10-26,81.38,2023-01-20,Gonzalez Ltd,Market
623449,David,Cervantes,F,1952-11-01,30.31,2023-09-19,"Miller, Mcfarland and Davis",Restaurant
383870,Jason,Hernandez,F,1996-10-21,165.45,2023-03-08,"Berry, Russell and Todd",Clothing
275481,Kara,Mcdonald,M,2003-10-20,170.78,2023-02-28,"Porter, Parks and Welch",Cosmetic
962304,Diana,Trevino,M,1956-10-31,283.77,2023-07-01,"Lam, Long and Luna",Clothing
483334,Elizabeth,Blake,,1982-10-25,1964.78,2023-04-06,Williams-Gregory,Travel
551823,John,Fleming,F,1977-10-26,1647.45,2023-09-13,Miller-Harvey,Travel
873403,Amber,Douglas,,1989-10-23,651.69,2023-05-06,Coleman LLC,Travel
984568,Daniel,Wilcox,F,1994-10-22,55.64,2023-10-07,Cooper Group,Cosmetic
337362,Anthony,Mills,F,1981-10-25,633.07,2023-01-05,Stephens PLC,Electronics
544731,Laura,Torres,F,1966-10-29,527.37,2023-05-14,Ward-Dixon,Travel
337908,James,Cain,F,1987-10-24,146.16,2023-09-09,"Taylor, Davis and Martin",Electronics
894914,Kyle,Mccall,F,1999-10-21,29.44,2023-04-20,"Young, Roberts and Bell",Restaurant
399627,John,Pugh,F,1953-11-01,2707.98,2023-07-07,Tucker-Robinson,Travel
556186,Brett,Carpenter,M,1962-10-30,303.62,2023-06-08,Luna-Ashley,Electronics
666221,Timothy,Oneill,F,1953-11-01,236.38,2023-02-26,Smith PLC,Clothing
474440,Travis,Hurst,M,1948-11-02,118.57,2023-04-13,Hicks-Cunningham,Cosmetic
82014,Rebecca,Evans,M,1986-10-24,58.28,2023-01-16,Warner-Mason,Restaurant
209845,Nicholas,Bell,M,1970-10-28,556.79,2023-07-05,"Miller, Gomez and Harris",Electronics
843977,Alicia,Kelly,M,1997-10-21,446.68,2023-03-27,"Lee, Jackson and Gonzalez",Electronics
55927,Kevin,Pratt,M,1956-10-31,147.86,2023-02-22,Reed-Khan,Market
419071,Angela,Carroll,M,1960-10-30,168.13,2023-02-08,Bentley Inc,Clothing
240295,Diana,Smith,M,1953-11-01,220.42,2023-09-17,Watson PLC,Market
29936,Jerome,Nichols,F,1954-11-01,84.9,2023-03-10,"Murray, Mcintyre and Smith",Clothing
420248,Scott,Stanley,M,1990-10-23,35.0,2023-04-13,Gomez Ltd,Restaurant
929086,Sara,Matthews,M,1994-10-22,390.48,2023-09-10,Buckley Inc,Market
356281,Amanda,King,,1948-11-02,977.8,2023-01-18,"Moore, Newton and Williams",Travel
957764,Logan,Barker,M,1956-10-31,52.66,2023-03-12,"Butler, Evans and Sims",Clothing
809877,Christopher,Miller,M,1991-10-23,52.76,2023-06-04,Allen-Ward,Clothing
785137,Dale,Alexander,F,1996-10-21,157.77,2023-05-28,Hill-Ingram,Cosmetic
803174,Maureen,Le,M,1998-10-21,183.49,2023-06-09,Strong-Douglas,Cosmetic
389369,Gary,Burke,F,1957-10-31,39.64,2023-03-04,"Adams, Moyer and Foster",Market
54394,Ricardo,Chung,F,1951-11-02,71.87,2023-03-30,"Pearson, Gay and Green",Cosmetic
814565,Bianca,Norris,,1978-10-26,151.99,2023-06-20,Owens Inc,Cosmetic
298662,Austin,Gibson,F,1968-10-28,94.29,2023-01-20,Jefferson LLC,Restaurant
364974,Bryan,Cochran,F,1958-10-31,2128.69,2023-07-19,Payne LLC,Travel
973696,Daniel,Villegas,M,1975-10-27,75.62,2023-07-15,"Prince, Nelson and Martin",Restaurant
978221,Deborah,Holt,M,1979-10-26,14.12,2023-10-12,Fox-Miranda,Restaurant
13348,William,Morales,M,1950-11-02,755.1,2023-08-24,"Cohen, Mccoy and Williams",Electronics
896139,Ashley,Franklin,F,1955-11-01,1946.7,2023-02-05,Roman PLC,Travel
969470,Richard,Gutierrez,F,1963-10-30,156.15,2023-09-17,"Heath, Wolfe and Peters",Clothing
205030,Lisa,Richardson,M,1976-10-26,12.92,2023-03-03,"Bauer, Cross and Bennett",Restaurant
380634,Richard,Mendoza,F,1952-11-01,994.35,2023-04-12,Olson Group,Electronics
251519,Richard,Lewis,M,1961-10-30,1519.68,2023-09-25,Marshall-Flores,Travel
545777,Jill,Krueger,M,1958-10-31,10.58,2023-05-17,Gregory-James,Restaurant
262402,Shane,Esparza,M,2003-10-20,360.44,2023-05-10,"Leonard, Moore and Dennis",Market
993772,Rachel,Jones,F,1982-10-25,1131.32,2023-02-04,Howard-Moran,Travel
171987,Joseph,Ware,F,1953-11-01,97.02,2023-10-11,Lewis Group,Restaurant
704737,Nancy,Mclaughlin,F,1978-10-26,769.29,2023-08-04,Baldwin Ltd,Electronics
246787,Tracey,Humphrey,M,1974-10-27,2718.59,2023-02-01,Schroeder Inc,Travel
751589,Tina,Wright,M,1963-10-30,54.09,2023-08-22,Nelson LLC,Restaurant
254468,Chris,Stone,M,1950-11-02,130.44,2023-03-31,Hobbs-Evans,Cosmetic
651224,Bethany,Black,M,1982-10-25,219.69,2023-07-06,Maldonado LLC,Travel
203751,Samantha,Morrison,M,1973-10-27,66.74,2023-05-14,Gardner-Sanchez,Clothing
409985,Stephanie,Powell,M,1970-10-28,248.63,2023-06-22,"Hernandez, Shaw and Mcconnell",Market
885772,Manuel,Nguyen,F,1994-10-22,48.44,2023-09-21,"Carroll, Simon and Stewart",Restaurant
543959,James,Edwards,F,1974-10-27,815.78,2023-02-23,"Hall, Allen and Yang",Electronics
514487,Brenda,Mercado,M,2003-10-20,46.41,2023-09-11,"Koch, Ross and Mcdonald",Clothing
52472,Frank,Livingston,M,1992-10-22,867.13,2023-08-01,Sutton-Wilkerson,Electronics
465977,Jeffrey,Perry,M,1964-10-29,329.03,2023-09-12,Moore-Guerra,Market
164096,Sharon,Reed,F,1987-10-24,141.17,2023-01-04,"Smith, Howell and Blair",Market
183191,Robert,Burns,,1980-10-25,84.94,2023-03-12,May-Harmon,Market
684121,Dean,Johnston,F,1987-10-24,173.89,2023-06-02,"Barry, Brown and Nelson",Clothing
121462,Michelle,Daugherty,F,1997-10-21,48.03,2023-02-22,Reynolds Inc,Restaurant
826120,Tommy,Little,F,1991-10-23,187.15,2023-01-16,"Mendoza, Flores and Ochoa",Travel
646303,Brenda,Nguyen,F,1958-10-31,210.78,2023-06-03,Bates Ltd,Clothing
227165,David,Sullivan,F,1987-10-24,351.96,2023-05-08,Davis-Scott,Market
51354,Christine,Mckinney,F,2003-10-20,78.51,2023-08-05,Roberts Inc,Restaurant
898527,Michelle,Conner,,1994-10-22,764.27,2023-01-06,Clark LLC,Travel
542147,William,Clements,F,1949-11-02,65.21,2023-08-02,"Singleton, Rivera and Perez",Market
618515,Jessica,Mitchell,M,2003-10-20,64.77,2023-06-06,Martinez-York,Clothing
983833,Anthony,Houston,M,1994-10-22,68.21,2023-02-02,"Fry, Adams and Johnson",Restaurant
198820,Robert,Willis,F,1981-10-25,1075.95,2023-06-25,Stephens-Edwards,Travel
818698,John,Young,M,1993-10-22,1058.86,2023-08-19,"Hinton, Ross and Smith",Travel
395232,Terri,Nelson,M,1948-11-02,164.52,2023-02-16,Sampson Inc,Clothing
916753,Bryan,Strickland,M,1984-10-24,144.48,2023-08-26,"George, Saunders and Powers",Clothing
519662,Deborah,Robinson,,1948-11-02,22.17,2023-07-18,"Fernandez, Dean and Harris",Restaurant
483360,Juan,Thomas,M,1989-10-23,84.16,2023-04-25,Dixon and Sons,Cosmetic
595132,Paula,Becker,F,1989-10-23,239.91,2023-08-20,Simpson Ltd,Clothing
857149,William,Cross,M,1992-10-22,27.28,2023-03-01,Lewis-Nguyen,Cosmetic
836654,Desiree,Lewis,F,1951-11-02,592.94,2023-02-08,Palmer and Sons,Electronics
940167,Sarah,Barber,M,1954-11-01,138.27,2023-04-17,Franco PLC,Cosmetic
551717,Christopher,Andersen,F,1989-10-23,294.39,2023-04-02,Mcclain-Duncan,Clothing
161459,Stephanie,Jackson,F,1989-10-23,95.91,2023-05-25,Mack Group,Restaurant
269635,Claudia,Taylor,F,1972-10-27,853.12,2023-02-11,"Henry, Lewis and Johnson",Electronics
436820,Kimberly,Griffin,M,1951-11-02,408.0,2023-08-15,Gonzalez-Hatfield,Market
34209,Lisa,Riley,M,1994-10-22,60.4,2023-01-28,Wilkins-Cooper,Clothing
544854,Lauren,Bryant,M,1963-10-30,137.76,2023-07-03,Garza-Morales,Cosmetic
762950,Jennifer,Miller,F,1969-10-28,70.38,2023-01-02,Levy Inc,Market
349965,Katrina,Lee,M,1980-10-25,861.92,2023-05-17,"Moore, Reyes and Craig",Electronics
234563,Thomas,Andrews,F,1977-10-26,128.39,2023-07-26,Jackson Group,Electronics
766644,Cheryl,Duncan,F,1957-10-31,208.45,2023-03-28,Bradley LLC,Electronics
386079,Catherine,Davis,M,1982-10-25,264.84,2023-09-10,Hernandez-Sandoval,Electronics
622864,Courtney,Mora,M,1963-10-30,116.63,2023-04-07,Hunt-Daniel,Cosmetic
196907,Jennifer,Scott,F,1997-10-21,195.52,2023-07-12,Baldwin-Thomas,Cosmetic
197368,Tiffany,Ortiz,M,1958-10-31,70.25,2023-04-13,"Perez, Chapman and Reid",Cosmetic
829341,Christopher,Padilla,M,1960-10-30,960.39,2023-05-16,"Salazar, Martinez and Murphy",Electronics
717342,Meghan,Myers,M,1988-10-23,1570.67,2023-07-04,Carlson Inc,Travel
247412,Julie,Wallace,M,2001-10-20,285.06,2023-08-08,Ramos Ltd,Market
146124,Stephen,Vaughn,F,2003-10-20,678.39,2023-03-03,Willis PLC,Electronics
227892,Deborah,Rosales,F,1958-10-31,142.88,2023-03-17,Jones-Harris,Market
669121,Kyle,White,F,1990-10-23,108.19,2023-09-25,Schwartz PLC,Clothing
892582,Stefanie,Arroyo,M,1978-10-26,44.38,2023-09-28,Arroyo-Weaver,Cosmetic
474761,Melissa,Conner,,1985-10-24,2655.29,2023-02-27,"Benton, Wagner and Chandler",Travel
771156,Connor,Contreras,M,1990-10-23,135.51,2023-06-18,Joseph-Rodriguez,Cosmetic
455336,Adam,Smith,,1992-10-22,397.13,2023-01-31,Lewis-Wilson,Market
343642,Paul,Murray,F,2003-10-20,100.61,2023-01-15,Rosales PLC,Market
869401,Jason,Miranda,M,1987-10-24,25.31,2023-03-14,Davis LLC,Market
339117,David,Miranda,M,1966-10-29,63.49,2023-08-03,Peterson-Fowler,Clothing
349959,Ryan,Moss,F,1973-10-27,27.67,2023-05-11,Schmidt and Sons,Restaurant
116037,Rodney,Galloway,M,1977-10-26,15.15,2023-08-22,Gonzalez Inc,Restaurant
56082,Michael,Davis,F,1957-10-31,344.24,2023-06-10,Berry Group,Travel
272175,Travis,Martinez,F,1987-10-24,813.81,2023-03-04,Foster Ltd,Travel
614332,Lindsey,Martin,M,1995-10-22,322.37,2023-09-04,"Foster, Whitaker and Miller",Market
117226,Bradley,Rivera,M,1982-10-25,135.55,2023-07-13,Moody-Salinas,Cosmetic
390831,Tara,Skinner,F,1994-10-22,25.82,2023-03-09,Cross Group,Clothing
924028,Paul,Robinson,M,1963-10-30,197.61,2023-05-09,Fowler-Calhoun,Electronics
761388,Melissa,Burnett,M,1974-10-27,120.33,2023-08-25,"Cantrell, Juarez and King",Cosmetic
738821,Pamela,Soto,M,1964-10-29,2282.64,2023-01-08,Green Ltd,Travel
289678,Brian,Allen,M,1948-11-02,90.53,2023-10-03,Griffith-Brown,Electronics
2569,Holly,Mckenzie,F,1993-10-22,413.45,2023-05-04,Brown Ltd,Market
57036,Stephen,Osborne,M,1966-10-29,257.64,2023-05-17,Mcclain Group,Clothing
944187,Courtney,Robinson,F,1980-10-25,87.17,2023-08-12,Thomas Inc,Cosmetic
957619,Alexis,Meyer,M,1985-10-24,216.66,2023-04-21,"Arias, Thomas and White",Electronics
990673,Jessica,Ellis,M,1985-10-24,833.73,2023-08-06,Taylor Inc,Electronics
894316,Danielle,Howard,F,1978-10-26,240.6,2023-08-07,Ali-Diaz,Clothing
801461,Jodi,Watson,F,1987-10-24,1616.56,2023-09-29,"Carrillo, Murphy and Wilson",Travel
679943,Matthew,Roberts,F,1985-10-24,304.51,2023-02-06,"Anderson, Malone and Bailey",Market
161339,Nicole,Sampson,,1975-10-27,589.24,2023-05-14,"Patton, Brown and Mckenzie",Electronics
761496,Alexander,Andersen,F,1970-10-28,60.81,2023-07-21,"Ryan, Castillo and Russell",Restaurant
576106,Richard,Thompson,F,2001-10-20,123.99,2023-08-07,"Shields, Cox and Murray",Electronics
496589,Timothy,Atkinson,F,1981-10-25,626.23,2023-07-02,Wallace Inc,Electronics
640647,Tracy,Gregory,M,1976-10-26,165.84,2023-09-28,Peterson-Wilson,Cosmetic
981689,Robert,Jones,F,1958-10-31,2735.5,2023-01-22,"Montes, Suarez and Williams",Travel
